listing_id,id,date,reviewer_id,reviewer_name,comments,Language
625983,9866637,2014-01-15,10714400,Alina,"I love this house! It is incredibly welcoming, clean, well equipped and quiet. The family is incredibly respectful and there when/ if needed. Tirza is an amazing host. Next time I need a place in Burbank and Tirza's house is available I will rent it! Love love love it! PS. I found my glasses. LOL. I packed them with my clothes without  realizing it. :)",en
625983,34512789,2015-06-08,32284680,Kelly,The host canceled this reservation 43 days before arrival. This is an automated posting.,en
625983,38259507,2015-07-14,17329304,Katti,"This house was FANTASTIC.  We were here on business and it was such a great location. My husband was working downtown and could take the Metro (just a mile away) straight to work, providing an easy, stress-free commute. There was also free parking (driveway) at the house and at the Metro station. The house was indelibly spacious and had everything we needed. I would say it's much bigger than it appears in the photos. Tirza and Hassel were fantastic - always quick to respond, although we had no issues there at all. There were plenty of restaurants and grocery shopping spots nearby, and some great late night food as well. If you are interested in doing the touristy things like Hollywood Walk of Fame and Universal Studios, those can be done from the Metro so easily, just a couple stops away. The neighborhood was super cute, quiet, and a perfect place to call home for our 7-week stay. We also had a 3rd person staying with us and there was more than enough space for all of us. Even when we had an overnight guest in addition, there was still plenty of space. There's even a piano in the house which provided some nice relaxation for all of us! All in all, an incredible space with tons of benefits. We'd stay again in a heartbeat!",en
625983,56370377,2015-12-13,31476648,Konstantinos,"Great house, great hosts! Choose it if you make a trip to LA!",en
625983,60757916,2016-01-27,26503077,Karen,"Tirza and Hazel were very easy to communicate with. The house was lovely, comfortable and easy to get to. We had an awesome week and would definitely  book this house again.Thank you for sharing your home!",en
625983,127058954,2017-01-15,1234642,Marla,"Tirza's place was perfect for a 5 week stay.  It had everything we needed and was casual, warm, and cozy and felt like home.  Hassel was very prompt and helpful with a problem that occurred (that was actually my fault). She responded instantly to any concerns or questions I had. The location is perfect for the area - close to the Noho Arts district and all the freeways and the Metro. There was always parking on the street in addition to the driveway, which easily fits 2 cars. ",en
625983,192982286,2017-09-11,17329304,Katti,"This was our second time staying here because we loved it so much the first time. We travel with a show that has played at the Ahmanson a couple times and being in a nice, quiet neighborhood that's so close to public trans is the best way to do L.A. for a long-term visit! The house is so homey and there's plenty of space. I also live having a free place to park my car so I'm not subject to whatever might happen on the street.  The whole family is a delight and communication is always quick, efficient, and easy. Thanks again!",en
625983,197141977,2017-09-24,129871304,Jon,"We loved our location. We were only Mins away from major attractions. The house was very clean and spacious. We had a full kitchen and laundry room which made a made difference especially if your staying a whole week. Also we had our own private driveway, this is a plus in Burbank. I recommend this place to everyone.",en
625983,225225539,2018-01-05,127754618,Erin,House was cute and as advertised. It was a nice place for our family to stay in between moves. The eat in kitchen was terrific.,en
625983,426346553,2019-03-20,22241991,Виталий,"it was great. the hostess is very hospitable, the area is one of the best in La. the house is nice to be around and everything you need. the house looks better than in the photo. highly recommended!",en
625983,527821052,2019-09-11,141931630,Francesca,"Tirza’s place was like being at home. It had that homey vibe, that coziness, that warmth. The house was clean, very spacious and cute. Communication with Hassel was good and easy. Great stay! I already miss being there. Highly recommend it.",en
625983,756832570,2021-05-09,156568485,Jason,Tirza’s home is accurately described and a great location close to so many things. If you need home that has 2-3 bedrooms this place is great!,en
626181,53294155,2015-11-07,33624354,Joshua,"Wonderful space, hosts were easy to communicate with. Would definitely return. ",en
626181,54070681,2015-11-15,4261429,Holly,"Natasha and Kenny were great hosts. The house is gorgeous. They were really responsive and easy to deal with and went above and beyond to make my stay great. Natasha even left homemade preserves for us which was super sweet.Not only is this an amazing location and home but there's a magical vibe to it and Natasha and her puppy definitely make you feel like you've landed in the right place! Thanks for a great stay, you have my dream home and I'll be calling for interior design tips! ",en
626181,56049854,2015-12-08,1140296,Tristan,"The Venice Urban Farm is an amazing experience for anyone looking to have a bit of an escape while in the comfort of a bustling metropolitan community. Kenny and Natasha were excellent hosts, making us feel welcome. The fresh garden vegetables and eggs straight from their chicken coup were the staple to our breakfasts and the sauna and outdoor sitting area where the perfect way to punctuate our days. We also had a dog in tow and he loved the yard. Absolutely recommended to anyone who appreciates the rustic aesthetic and positive vibes. Thank you Kenny and Natasha.  ",en
626181,57685365,2015-12-28,43394405,Kiyoko,"A very cozy place in a very convenient location. The hosts were out of town for the holidays, but they made it easy for us to check in ourselves and even left a jam on the counter! Fresh eggs from the chicken coop were hard to beat as well. All in all, it was a great experience, and fun place to be!",en
626181,81574912,2016-06-23,781504,Rebecca,Great location in Venice . We could walk to restaurants and used the bikes to get around ! The garden was the best part : ) We loved sitting out there in the mornings and evenings . ,en
626181,82264975,2016-06-27,1455114,Emi,Kenny and Natasha's home was amazing. We stayed only a few nights and really wished that we could stay longer.  The interior is super cozy and the kitchen is stocked with all the essentials.  The best part is the garden and backyard.  We were able to sit by the fire in the backyard and have a really nice outdoor dinner.  We will 100% be back to stay with them next time we're in LA!  Thanks Natasha and Kenny!,en
634390,2478113,2012-10-01,3672089,Gibson,"Because of carmageddon that closed the 405 freeway for the weekend, my wife and i decided to find a nice place to stay instead of a hotel while i was working. We needed a place nice and comfortable that feels like home with pool. We decided to rent from Geerat because he responded in a timely manner and was very easy to talk to. The pictures of his apt looked great and the location was 10 mins from my business.Geerat was very kind, he made special arrangements for us to pick up the keys because we were arriving around 8:30 PM, he also surprised us with a welcoming gift because i mentioned that i was traveling with my wife. My wife and i loved the apartment. He also recommend a great Hawaii Restaurant (Roy's) were we ate dinning, the restaurant was walking distance from his apartment. Geerat's apartment was fantastic just what we wanted,it is located right in the heart of woodland Hills close to the mall and great restaurants and bars, the apartment itself was clean, tidy, and has everything you need including Cable, smart TV which has Netflix and pandora etc. The internet worked great too. My wife watched her shows on Netflix when i went to work and in the evening we enjoyed the pool downstair. Geerat's place has a covered garage. It felt very safe and quiet.I will recommend Geerat to anyone looking for a nice and elegant apartment around Woodland Hills. He is very nice and a fantastic host.",en
634390,2839677,2012-11-08,2498605,Mark,"Have been browsing through airbnb for some time now, had been a bit hesitant since it was something entirely different than going the hotel route. There are many nice-looking places that got me curious... So, I decided to give one a try for our short trip to Los Angeles. It took my  wife some convincing since she was not as adventurous... It was also a good thing we used to live in Los Angeles, and knew our way around and where exactly we wanted to be close to. This modern condo would be considered, located in ""the Valley"" which is close enough to the famed Hollywood area and a few other attractions, but would be quite a drive from the Disneyland and Adventure parks towards the South... but this is where we knew we wanted to be. It was right smack center onto Warner Center, which is where my wife and I find ourselves doing our shopping and all the familiar restaurants we would frequent... It was simply perfectly located for us. The condo is a well-secured property with very conveniently located garages leading up to elevators and passageways onto the units itself. Walking is not as common in LA, but I assure you, everything is within a few steps. The Westfield Topanga Mall is our attraction in this side of town, and I assure you there are tons to do and see that will surely take up most of your day. Geerat was just the perfect host, providing everything we needed, even directions and a mini handbook with pictures on how everything works. He definitely put a lot of time into doing this, and made sure of every detail. Prior to arriving, I had inquired with Geerat about his wifi connections and TV cable. He regret to inform me that he hadn't been watching too much TV that he didn't see the need to have cable. When we arrived, he surprised me and already had HD cable programming. WOW!!! But how can you not have cable with that huge and awesome ""Smart TV"" in your living room... (It's like a crime not to use it to its full potential) The Host and his wonderful condo, definitely made my first, and definitely not my last, experience with airbnb a great one... I will be making this a regular arrangement.",en
634390,2877645,2012-11-13,3844099,Stephanie,"Geerat was very nice and helpful. His apartment was amazing, very clean and tidy. I would love to go back and stay at geerats place again. ",en
634390,2950842,2012-11-24,32201,Svetlana,"Geerat's place was really clean, comfortable and accommodating. We traveled with our 2 1/2 year old and she was really happy to be there, especially when she got to use the pool. It's a really beautiful, modern building and we felt as comfortable there as we do at home. Geerat was incredibly responsive, helpful and friendly.  We highly recommend this space. It is an incredible value for the price. Thanks so much for the flexibility and kindness. We loved you place and will be back for sure.",en
634390,3102079,2012-12-17,3957084,Linda,"Geerat is very good host and generous. His condo is wonderful, modern and comfortable with all amenities (inside and outside). It's a very good place and close to the Westfield Topanga mall, the Warner center, restaurants. I advice all people in vacation in L.A (with a car)  to go Geerat's condo !",en
634390,3277412,2013-01-05,4169810,Jane,"This was a beautiful accommodation, close to stores and the things we wanted to see...family five blocks away. The apartment was spotless, very comfortable especially the bed and we could not have been happier. ",en
634390,3426192,2013-01-28,4422764,Aigerima,"Geerat was an amazing host. We felt like we were staying at someone's home rather than at a hotel. Geerat's apartment has one bedroom, a living room, a kitchen, and a huge bathroom. He even left most of his own things for us to use and to eat. Visiting a relative in a foreign country doesn't always feel as good as we felt at his home. You definitely get the most for the money you spend. Thank you, Geerat!",en
634390,3540625,2013-02-14,26566,Jennifer,"Geerat's place was absolutely splendid. It was a luxury considering I was coming from cold, dreary NYC. He was reachable at all times by phone or email. The apt was clean and all the amenities it offered were available. The pool, club room and patio areas were nicely decorated. The bed was heavenly. There was a washer/dryer in the condo for use. The bathroom was huge and comfortable is an understatement. He even had the fridge stocked with beer.  This is the most modern place I've stayed-even compared to some top hotels. I loved it! My boyfriend and I had a great time.  Highly recommended! ",en
634390,3571835,2013-02-18,4832143,Gina,"We thoroughly enjoyed our stay at Geerat's condo! Everything exactly as advised from the community amenities to the beer in the fridge! It was nice and clean and we were very comfortable during our stay. Geerat is an awesome host, he was easy to coordinate with and very accommodating. This is a great spot, centrally located near all conveniences. We can't wait to come back! Thank you again Geerat!",en
634390,3705946,2013-03-06,1543072,Ana,"Geerat is a great host!!!!! the apartment isbeautiful, well lighted and full furninitures .Amazing stay,we hopefully return again. Thank you so much!!!",en
634390,3817163,2013-03-18,4962368,Vaughn,"I had traveled to Los Angeles, CA for my graduation ceremony in Long Beach, CA. I decided instead of staying just for the weekend ceremony to make it into a full week. When we first arrived we were greeted by Geerat with a very warm welcome. He nicely explained the amenities of the condo, and some features of the Woodland Hills area. Although we didn't spend too much time in the condo since this was our first time in California AND Los Angeles I have to say that it was always a great feeling coming back to this condo since it just felt really warm and inviting. What was also nice, was that this condo is located really close to the highways that get you to downtown Los Angeles. Woodland Hills overall has a nice feel to it. Seems really community based, and the people we encountered were really friendly. I would highly recommend this condo to anyone looking for R and R that also wants access to downtown LA within minutes.",en
634390,4240088,2013-04-21,5521044,Alison Gibson,"Geerat was amazing! It was a last minute rental, and he was so nice to work with me and got me in ASAP. His place was exactly like the pictures. It was very clean, quiet and extremely cozy! Also, his place is in a wonderful location. I felt very safe and I loved the easy access to the interstate. Thank you very much, Geerat!!  I look forward to renting this condo again!",en
634390,4289077,2013-04-25,2924636,Linda,"Condo was as advertised and was the perfect place to stay. Great location, amenities, clean, comfortable, modern. Great bed! Thanks Geerat. Hope we can book again sometime;)",en
634390,4899980,2013-06-01,5270288,Jaume,"This is the best place to stay ever! I know this might sound like an exaggeration but, believe me, it is not. The condo is large, new, tastefully furnished, and quiet. It is also very well equipped--air conditioning, flat TV with Netflix, fully equipped kitchen, washing machine and dryer, etc. Access to common areas: swimming pool, Jacuzzi, barbecue area, clubhouse (excellent to both working or have fun). A large parking spot and a lot of parking places for guests too (so your friends can visit you!). The location is excellent too, with several restaurants, supermarkets and shopping malls at walking distance. Last but not least, Geert is very nice and extremely hospitable. Thanks for the beer in the fridge, Gert!  :-)  I will come back!Jaume",en
634390,7452660,2013-09-21,4455365,Thomas,"Geerat is really helpful and nice . The Condo is just superb as the derscription was made, clean and great located. If you lookin' for a great place i really recommend ",en
634390,8108998,2013-10-16,5121099,Charlotte,Geerat was a brilliant host!  Left us with everything we needed to make our stay very relaxed and enjoyable! My boyfriend felt it was a definite bonus having the cold beers at hand too!  Loved the Netflix! We have nothing but positive thoughts about our stay here thank you for making it feel like a home away from home! ,en
634390,8562275,2013-11-05,2498605,Mark,"This is my favourite place to stay! It's just too bad that someone had reserved the week after I arrived which made us cut our stay shorter than we had wanted. It just goes to show how popular or convenient this place is... Discovered another awesome thing about this place too, it is just the perfect location to do a lot of cycling. You can just hop on your bike from the condo, and there are lots of bike lanes which would get you to just about anywhere. I was able to find a nice route all the way to Agoura Hills, Westlake Village and onto Thousand Oaks. It is also just minutes away from the Santa Monica Mountains which is also a very popular route along with Mulholland Hwy. You can also head North via Valley Circle Dr. and that will get you to Northridge and North Hills onto Santa Susana. His condo can speak for itself, as you can see from the photos. But really, Geerat leaves his place stacked with beers (a wide variety), and even cookies and frozen foods. The new thing that my wife really LOVED was the Nespresso machine!The Westfields Mall has also improved, and updated their stores and restaurants... Ventura Blvd. always has a wide variety of choices from bike shops, coffee shops, restaurants, etc.Anyways, all I can say is.... Geerat, you will definitely see me again in the very near future! Hopefully, early next year. I hope nobody beats me to the reservation.",en
634390,8811349,2013-11-19,5518240,Elisabeth,"The place is very comfortable, clean And beautiful. That is very thoughtful of him to be good of his tenants And still available if you need It. Geerat is a nice owner And we still back again .... And again we really love is place.",en
634390,8949522,2013-11-27,816216,Ghazi,"Hello All, Geerat was a great host. One of the nicest guys I have meet in LA. Really made me feel at home there. Geerat was easy to communicate with and made himself available to any questions I had. The place is very clean and nice for 1 person. I enjoyed my stay and look forward to booking his place again when I am back in the area. Thank you Geerat!!",en
634390,9388761,2013-12-25,7992110,Ante,"Amazing apartment, incredibly convenient and exactly as is advertised. Geerat is easily reached and incredibly helpful. A great set up for an easy relaxing stay in LA",en
634390,9973325,2014-01-22,10337063,Robert,"The apartment was PERFECT -- Geerat was the perfect host -- super clean apartment, great location, in the words or Arnold…""I'll Be Back!!!""",en
634390,10756817,2014-03-06,6215258,Sarah,"Geerat was a wonderful host . He was very helpfuland the condo had everything we needed. Loved having the washer/dryer , parking space , and thebuilding's amenities. Geerat was quick to answerany questions we had. We hope to stay there again.",en
634390,18557564,2014-08-28,19080261,Ivan,"Geerat is a perfect host! Everything was as described. Check-in and check-out without problems. Apartment was perfectly prepared, super clean and fridge was filled with beer and food. I liked the location - nice and safe with great access to Hollywood and Santa Monica. Many shops, restaurants and caffes in walking distance. I highly recommend staying in Geerat's apartment and will certainly stay there when hanging around LA in the future!",en
634390,19719592,2014-09-17,425215,Joelle,"For real this place was amazing. Just perfect for a couple. Definitely my fav place to stay in LA. The condo is located in a safe quiet area, perfect for late promenade. Only 15min from hollywood. We loved everything in this place! And what a must to have a gym, a swimming pool and a jacuzzi in the building. We didnt have the opportunity to meet Geerat but there was no need because we had everything we needed even fresh drink ;) (thanks again Geerat) I will recommend this place to anybody looking for a place to stay in LA.  ",en
634390,20638958,2014-10-03,10627638,Joe,"We stayed at Geerats condo for 14 nights and we cannot fault a single thing. Geerat himself was real easy to deal with and helpful with anything we needed.  The condo was super clean and perfectly equipped for a 2 week stay and we could have stayed much longer. Location was spot on, all kinds of shops within 5 minutes and Malibu beach within 25! We will defiantly be back!  ",en
634390,99993631,2016-09-06,19723513,Anna,"Geerat is an awesome host! He is very helpful too. We got frige filled up with some snacks beer and wine. His place looks even better than on the pictures. Well equipped, on top of that, has my favorite nespresso machine so you can enjoy great caffee latte in the morning. Flat is located in nice and quiet neighborhood close to Westfield shopping center and lot of grocery shops. if you want to spend the day at the beach drive takes around 30minutes. I stayed in Geerat place over two months while I was attending workshops in NYFA. I really enjoyed staying there. Perfect place for studying and relaxing. Highly recommended! ",en
643453,6446896,2013-08-12,226902,Nicole,I loved my stay in L A and being in this house was perfect to discover this part of town. Many thanks,en
643453,8105735,2013-10-15,8444368,Denis,"Our stay in LA was not so long but we really enjoyed staying at Teresa's house. We haven't seen Teresa, but that was not a problem. Nassim was our hostess and she took care of everything so our stay was comfortable. Most of all we enjoyed our neighbors. It was great living with such a nice guys. We definitely recommend this place! If we come to LA again we'll certainly stay at this place.PS: the view from the window was amazing.",en
643453,8144710,2013-10-17,9336312,Kenneth,We really enjoyed our stay at Teresa's house. The kitchen was beautiful! The other guests were very polite and easy to talk to. I would definitely recommend staying here!,en
643453,8615492,2013-11-08,8308950,Stacey,"Love this house, views are great from balcony or wrap around porch. Very clean and rooms are large and comfortable. Large kitchen if you like to cook and they answer all my questions in minutes. I would definitely stay again!!!",en
643453,10369793,2014-02-16,10878227,Walter,"I enjoyed my stay at Rezi's place in Lincoln Heights. Nassim is a thoughtful and gracious host. The room was very spacious and comfortable, and had a great view of downtown Los Angeles. The house is beautiful, and there is enough space that you can find quiet corners if you need to chill out. The location provides easy access to DTLA, and is just minutes from I-5 and the 110. I will definitely be back. ",en
643453,10594399,2014-02-26,2270921,Taryn,"The place was beautiful. Nice, spacious, clean and very comfortable. I really enjoyed my 10 day stay there. The view of the city is beautiful. Everything worked perfect. I love hearing the birds chirping in the morning. So peaceful. It was nice to get away from the crazy city life for a little bit. Thank you! ",en
643453,10651040,2014-03-01,1203876,Alicia,"I did not stay at Teresa's place but my parents did, I made a very last-minute booking for them. Teresa and Nassim were very prompt to answer my request and to make everything ready for my parents with a one-day notice, so Thank You for that! It was very nice and easy to communicate with them about the details and they made the keys available for pick up anytime, which was great as I wasn't sure of when my parents would arrive.Here is the review they wrote after their stay:The house is charming and the room we had was neat with a nice view. A cup of coffee in the morning would have been appreciated, as well as some soap and shampoo in the room. The description of the place should also have indicated that a single bathroom is to be shared by the occupants of 4 separate rooms. This worked out ok though for us as the other tenants were earlier birds than us.Actually during the three nights we spent in the house, we met nobody in the house, neither the owner nor the other tenants. Only lights being turned on and morning shower noises indicated some human presence, which was kind of weird. The only human touch was a hand-written note on a bag of donuts one morning saying ""please help yourself"". In summary, this is not what we would call a B&B but just a B, or a room with a view.",en
643453,10903579,2014-03-12,9199280,Stephen,"I recommend this offer. I liked a lot the charm of this battisse big with this quite wooden inside. The welcome of Nassim will make you quickly comfortable.Situated in a district rather Latinos , one far from the tourist places and that it's good.",en
643453,11869097,2014-04-17,10878227,Walter,"This was my second stay at this home, and it was every bit as good as the first. Even with all of the rooms occupied, there is so much space in the house that no one gets in anyone's way. It was nice to meet new people and see some familiar faces in the neighbourhood. As always, Chapalita's on Broadway makes some stunning tacos!",en
643453,15041016,2014-07-01,13543937,Mitchell,I had a great time at this big and spacious house in LA! Suzannah was the house host and was very nice and helpful when my friend and I needed help.  The bedroom was very spacious and was easy to share with my friend.  The view of downtown was remarkable and this location was very easy to get to downtown within a few minutes along Broadway St. through China Town.  I would highly recommend this house for your next stay in LA.  ,en
643453,219519774,2017-12-17,162722704,Carol,"Clean, comfortable, amazing view. I prefer a comfortable home setting when I travel and Teresa’s place not only offered that comfortable home feeling  but the view is a special bonus. The home was decorated for the holidays, I was offered coffee, avocado toast and eggs in the morning, and my room was spotless. I just stayed a short time, but I could happily stay longer. There is a hostess on site. Good stay!",en
643453,219942043,2017-12-19,8344341,Martha,"Wow did I luck out – Teresa’s home is beautiful! From the moment I walked in seeing the original windows and the grand staircase, I knew I was someplace special. My room was so comfortable, large and roomy with a king bed. I could use the Chromecast to watch my favorite movies. The view is AMAZING!!!!!! During the day, I had a spectacular view of downtown and even a peak of the Hollywood sign. I experienced an incredible sunset with the entire sky turning pink and orange from the top balcony. The buildings all light up the night sky.Did I mention how convenient the house is located? I was just minutes down Broadway to downtown. It was also super easy to hop on the 5 or the 110 – freeways. I only stayed one night so I didn’t have time to cook in the inviting kitchen or eat in the original dining room but both looked beautiful. I will definitely be back to stay at such a remarkable Airbnb jewel.",en
643453,223129539,2017-12-31,125998860,Kate,Teresa’s house is absolutely wonderful. The hosts are extremely friendly and helpful. It had a prime location where every place we went was around a 20 minute drive. We will definitely stay here again.,en
643453,226096156,2018-01-08,39231848,Minerva,"Teresa and her friends were so nice and always available for any question and request, I’m so glad to have chosen their place ",en
643453,240460240,2018-03-04,4853166,Carly,"Sally and Martha were incredibly nice and gracious hosts. The house is beautiful and huge and quiet, and the room I stayed in had fantastic light. The house is on a bit of a hill so the view out the window is lovely. Safe driveway parking was a big plus, as was Sally’s friendly pup Penny Lane. Great stay!",en
643453,261047814,2018-05-05,138347736,Nigel,We loved our stay at Teresa's place. We couldn't ask for better hospitality. The house is beautiful and the location is perfect. We spent almost every afternoon on the front porch enjoying the view of downtown and the sunsets. The house is large and sharing bathrooms was never an issue. Highly recommend staying here.,en
643453,267459931,2018-05-21,113493235,Eve,"Great place, very beautiful house in a calm neighbourhood not far from downtown LA.We received nice tips from Sally and Martha.",en
667836,7732427,2013-09-30,3570504,Marcus,The reservation was canceled 26 days before arrival. This is an automated posting.,en
667836,24148414,2014-12-21,13748706,Michael,"Nancy was a great host!  She was very accommodating and readily available to help.  On our initial tour of the house she carefully went over every detail so I can maximize my stay and fully utilize what was available (filtered water, laundry, etc).  She even had a little map of local markets and shops.  The neighborhood is very nice.  I felt safe throughout my stay.  Unfortunately I didn't get a chance to utilize the kitchen but everything you need to make a meal is there.   The house is as described and the photos are accurate.  Be aware the house is in the rear of the property and on garbage (pick up) days the truck will be rumbling through loud and clear.  ",en
667836,33643954,2015-05-31,23614276,Sarah,"As soon as Nancy had shown us around this charming house, I was ready to spend the rest of my days there instead of just the month that we had scheduled. Nancy was an excellent host, showing us the ropes, then leaving us alone. The house is roomy, comfortable, and well-stocked. Downtown Monrovia is an easy two-block walk away, a walk that we made frequently for the restaurants, groceries, post office, and library. The residential neighborhood is also great for walking, full of craftsman houses to admire. The bed in the bedroom was comfortable--there's a futon couch/bed in the living room which we used as a couch rather than bed. The kitchen is spacious--we appreciated the well-stocked cupboards, the in-kitchen table, and the water dispenser that we filled with water processed through Nancy's special water filter. Good water!We were not bothered so much by the noise of the garbage trucks (see earlier review). It's only once a week, and only every other weeks that the recycling trucks also go through. I was working at home all day, and found it a quiet and peaceful place to be. The living room is big enough that my workplace at the desk at one end and the seating area for conversation and TV at the other end felt nicely separated.My husband and I even managed to get in some horn and piano duets since there's the added bonus of a spinet piano in the living room. Unfortunately, I only discovered the drawer full of piano music in the desk on the last day of our stay!All in all, the house was lovely, cozy, homey in a wonderful location. We'd go there again any time.",en
667836,74220268,2016-05-14,18890327,Allyson,The host canceled this reservation 48 days before arrival. This is an automated posting.,en
667836,183980922,2017-08-18,133557979,Linda,"A wonderful tiny home in a charming neighborhood, with such a wonderful host.",en
667836,312578117,2018-08-23,98655470,Lin,very good place and everting was very convenient for us .top five star to advince ,en
667836,539183563,2019-09-30,45385423,Jennifer,Nancy's place was perfect. It was charming and had everything I needed. I was sad to leave it and would stay again if I had the opportunity to.,en
667836,557324276,2019-10-31,143930393,Rafi,"Calm place to stay, very relaxing area close to markets & shops",en
667836,589325468,2020-01-05,303958856,Josh,A great little place in a great location. Walking distance to old town Monrovia.,en
667836,595747276,2020-01-20,308548599,Chris,"A lovely place to stay in a charming bungalow with a magical garden space! Good amenities close by on the main street of Old Town Monrovia, restaurants, cinema, bars and shopping facilities. Just a short cab ride to the Metro (5 minutes, Monrovia Station, Gold Line) and LA is at your fingertips. A lovely and helpful host in the shape of the lovely Nancy. I hope to return. Chris, London UK.",en
667836,621379621,2020-03-30,3485785,Sharon,"Nancy's place was perfect.  The location is a short walk west to shops , post office, banks & restaurants and also an easy walk east to the YMCA.  Nancy left spot-on suggestions for local food (finally good pizza in CA!)  Also- MoonCat & Peach Cafe were legit.  There was a parking space in the back alley right by the back door entrance. The kitchen is loaded, good shower, comfy sleeping, washer-dryer steps away . . . Nancy, Kimmel and their sweet cats were perfect hosts!  I wish I could have stayed longer, but COVID had other plans : (   would love to return when the crazy times are over.",en
667836,656469552,2020-08-25,361477699,Mark,"Warm, considerate and welcoming in a beautiful, lush-garden setting. My stay here has the relaxing atmosphere I needed. It feels like home.",en
667836,703365638,2020-10-24,174256346,Jonathan,Nancy’s home was amazingly clean. Very beautiful home in a great location.,en
667836,744167456,2021-03-31,376301856,Joshua,"Nancy is the sweetest. She bought me breakfast because I arrived late! She loves talking with her guests and has tons of interesting things to share! Just make sure you don't get too caught up in talking to her and miss your appointments! In all seriousness, she's the best! And the place is the best as well - super cozy and large enough for a longer stay!",en
667836,750619166,2021-04-20,3485785,Sharon,Nancy's cottage is comfy and I love the location (easy walk to old town Monrovia - especially The Peach Cafe - yum!) You'll get a well-stocked kitchen and some extra treats from Nancy's yard. I've been here twice for long stays and hope to be back.,en
667836,758436655,2021-05-15,2601538,Masayo,It is a lovely cottage to spend time. Original floor wood is vey soothing. The house is nicely decorated and well equipped. The garden has beautiful roses and trees. The host are so kind and supportive. We were so relaxed staying at Nacy's like being home. There is a dedicated parking space. The location is very convenient to Down Town Monrovia and free way 210.,en
667836,768646933,2021-06-10,86736022,Akimi,"This is an absolute gem of a place to stay. It is just as advertised. It's a lovely and cozy bungalow that is fully equipped, with an amazing garden view (fresh lemons anyone?!). Quiet neighborhood around so you get a proper full rest every night. It is near the center of the city thus conveniently close to many restaurants within walking distance (many options for some lunch/dinner close by, so check the map on the fridge). You are also conveniently located to head in any direction in the Los Angeles area within a reasonable travel time. The level of attention and assistance you will get from the Nancy is beyond anything I have experienced so far with other stays. Their limoncello was superb!We will surely try and book another stay in the future. It was the restorative vacation rental we never knew could exist and would like to experience again.",en
667836,389190762682618974,2021-06-20,24833691,Jessica,"Charming unit on the back of the lot. Parking and access available via the alley. Well furnished kitchen, we were able to cook several meals. Summers in Monrovia can get scorching so the AC was very appreciated. Enjoyed the outside only cats and look forward to next time!",en
667836,407239883953058665,2021-07-15,36170499,Jeffrey,"Great experience. Our accommodations were wonderful, and downtown Monrovia is very unique and warm place.",en
667836,418097183384913980,2021-07-30,120958064,Nicholas,Nancy's guest house has been one of my favorite places to stay. Location is great for walking and searching out good places to eat in downtown Monrovia. I very much enjoyed meeting Nancy and she was happy to share the wonderful fruits from her garden. I highly recommend and will stay here again.,en
667836,460208408196401586,2021-09-26,216264984,Stephanie,"We each arrange an airbnb stay for our own reasons.   Mine were about a month-long stay seeking tranquility, peace and quiet (and being able to walk to a charming downtown!)  Nancy offered it all - a warm and cozy, yet spacious bungalow, a yard full of fruit trees,  vegetable beds and flowers, comfortable chairs to just sit in outside and breathe, enjoy morning coffee and evening wine.  Super clean, completely equipped, caring touches. And Nancy is just a yard or text message away, always prompt and helpful in her replies.  I will look forward to returning to Nancy’s place whenever I return to the area.",en
667836,497950157203449662,2021-11-17,12777374,Connie,Nancy provides all the extras to make the stay very comfortable.  And the location is perfect for walking to Old Town Monrovia for the restaurants and shopping.,en
674784,42653872,2015-08-15,4948286,Dave,"This was an ideal position for visiting everything that Los Angeles had to offer. A nice area with good facilities close at hand. The hosts were away on their own vacation so we didn't meet, but we kept in contact by email and a close family member was available for help and information. The property was ideally set up for young children and our girls enjoyed the perfect pool, play area, and the family toys. It was secure and private and exactly what we were looking for. We had no issues and really enjoyed our stay. We would stay at this property again. Highly recommended.",en
674784,483650784,2019-07-07,248055182,Jeff,"We rented both the house and the guest house, so it was very private and the pool was just the right temperature.",en
674784,534609526,2019-09-22,294069336,Robert,"BEST RENTAL I'VE EVER STAYED IN! My family had an incredible experience at this home!  Many thanks to Pete and Jen (owners) who made our trip perfect.  The backyard is a slice of heaven - we never wanted to leave.  The beds are SO COMFORTABLE, and everything was clean and well-stocked.  The pictures don't do this place justice - it's a much bigger house than we thought with a large front and back yard.  The kids LOVED the swings and the pool.  We will be back for sure!  Thank you!",en
674784,563736781,2019-11-13,58896298,Holiday,"I really cannot recommend this home enough.  My family had been planning this vacation for months and the accommodations did not disappoint.  We BBQ'd and swam in the backyard, the master bedroom is so luxurious with the most comfortable bed I have ever slept in, the kitchen has everything you could ever need, and the kids even had a swing set in the backyard.  My family truly did not want to leave.  Pete was the best host - always available if I needed him (which was pretty much never).  If they will have us, we will be returning next year for a longer stay.  Thank you!!",en
674784,575366460,2019-12-09,7140377,Dorrie,"THIS HOUSE IS A DREAM!!  Seriously... just finished the best vacation ever.  We were so comfortable in this incredible home (which is much more spacious than it appears in the pictures!).  It was very clean, super comfortable, and the backyard is paradise (warm fun pool, great BBQ).  I didn't plan to cook but with an adorable Farmer's Market down the street, I changed my mind.  We will definitely be back here.  Thank you so much ",en
